EncuestaPersona_id,EncuestaHogar_ID,zonaimm,ZatHogar,MZatHogar,DptoHogar,estrato,Anillo,Idpersonaech,PARENTESCO,FECHAVIAJES,LUGAR4MANANAENUM,zat4am,Edad,Edad052009,NacimientoAnio,sexo,TamanoHogar,PersonasenHogar,Vehiculosenhogar,TipousuarioModo,Preescolar,PrimariaComun,PrimariaEspecial,CicloBasicoLiceo,BachillerSecundario,BachillerTecnilogico,Tecnico,Profesorado,Universitario,Terciario,Posgrado,EstudioPrincipal,AsistenciaInstitutoEducativo,Jubilado,Pensionista,Rentista,Estudiante,QuehaceresEnCasa,¿Se movió?,Ponderacion
9999,8102,Oeste,123,13,1,1,Montevideo,4,5,14/09/2009 00:00:00.000000,1,123,12,12,1996,2,5 o mas Personas,6,1,5,0,4,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,483.0837804558
10000,8102,Oeste,123,13,1,1,Montevideo,5,5,14/09/2009 00:00:00.000000,1,123,7,7,2002,2,5 o mas Personas,6,1,5,0,9,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,483.0837804558
10006,8101,,165,17,3,5,Primer Anillo,3,11,07/10/2009 00:00:00.000000,1,165,7,7,2001,2,3 o 4 Personas,3,0,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,327.6642214231
10010,8105,,165,17,3,5,Primer Anillo,2,2,07/10/2009 00:00:00.000000,1,165,31,31,1978,2,3 o 4 Personas,4,2,5,1,6,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,722.8952048651
10012,8112,,159,16,3,5,Primer Anillo,2,2,07/08/2009 00:00:00.000000,1,159,34,34,1975,2,3 o 4 Personas,4,1,1,1,6,0,3,3,0,0,0,5,0,0,PSICOLOGIA,2,2,2,2,2,1,SI,1248.6371720397
10013,8105,,165,17,3,5,Primer Anillo,3,3,07/10/2009 00:00:00.000000,1,165,11,11,1997,2,3 o 4 Personas,4,2,12,2,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,722.8952048651
10015,8112,,159,16,3,5,Primer Anillo,4,3,,1,159,5,5,2006,2,3 o 4 Personas,4,1,,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,1248.6371720397
10021,8111,,165,17,3,5,Primer Anillo,1,1,06/10/2009 00:00:00.000000,1,165,61,61,1947,2,1 Persona,1,0,10,1,6,0,2,0,0,0,0,0,0,0,,2,2,1,1,2,1,SI,402.9657961815
10026,8116,Oeste,123,13,1,1,Montevideo,1,1,10/09/2009 00:00:00.000000,1,123,55,55,1953,2,3 o 4 Personas,3,0,,0,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,290.1211893035
10028,8116,Oeste,123,13,1,1,Montevideo,3,4,,1,123,16,16,1992,2,3 o 4 Personas,3,0,,1,6,0,2,0,0,0,0,0,0,0,0,1,2,2,2,1,1,#N/D,290.1211893035
10032,8119,,160,26,3,5,Primer Anillo,2,2,15/10/2009 00:00:00.000000,1,160,26,26,1983,2,5 o mas Personas,5,0,12,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,2318.0783711616
10033,8119,,160,26,3,5,Primer Anillo,3,3,07/10/2009 00:00:00.000000,1,160,8,8,2000,2,5 o mas Personas,5,0,12,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,2318.0783711616
10035,8119,,160,26,3,5,Primer Anillo,5,3,,1,160,2,2,2007,2,5 o mas Personas,5,0,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,2318.0783711616
10036,8120,,165,17,3,5,Primer Anillo,1,1,05/10/2009 00:00:00.000000,1,165,49,49,1959,2,1 Persona,1,0,12,1,6,0,3,3,0,0,0,0,0,0,,2,1,2,2,2,1,SI,313.4178414745
10038,8130,,160,26,3,5,Primer Anillo,2,2,07/10/2009 00:00:00.000000,1,160,31,31,1978,2,5 o mas Personas,8,0,5,0,3,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,690.9384402382
10039,8130,,160,26,3,5,Primer Anillo,3,3,07/10/2009 00:00:00.000000,1,160,12,12,1996,2,5 o mas Personas,8,0,5,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,690.9384402382
10042,8130,,160,26,3,5,Primer Anillo,4,3,07/10/2009 00:00:00.000000,1,160,10,10,1999,2,5 o mas Personas,8,0,5,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,690.9384402382
10043,8130,,160,26,3,5,Primer Anillo,5,3,07/10/2009 00:00:00.000000,1,160,7,7,2002,2,5 o mas Personas,8,0,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,690.9384402382
10044,8121,Este,61,11,1,3,Montevideo,2,2,07/08/2009 00:00:00.000000,1,61,60,60,1949,2,3 o 4 Personas,4,2,,1,6,0,3,3,0,0,0,1,0,0,MEDICINA,2,2,2,2,2,2,#N/D,206.2449567474
10046,8130,,160,26,3,5,Primer Anillo,7,3,07/10/2009 00:00:00.000000,1,160,4,4,2005,2,5 o mas Personas,8,0,5,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,SI,690.9384402382
10047,8130,,160,26,3,5,Primer Anillo,7,3,,1,160,2,2,2006,2,5 o mas Personas,8,0,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,690.9384402382
10048,8130,,160,26,3,5,Primer Anillo,8,3,,1,160,0,0,2009,2,5 o mas Personas,8,0,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,690.9384402382
10050,8122,Este,53,11,1,4,Montevideo,2,2,16/09/2009 00:00:00.000000,1,53,62,62,1946,2,2 Personas,2,1,2,0,6,0,3,3,0,0,0,2,0,0,ABOGACIA,2,1,2,1,2,1,SI,127.3546033123
10053,8125,,156,14,3,5,Primer Anillo,2,2,07/08/2009 00:00:00.000000,1,156,52,52,1956,2,3 o 4 Personas,4,2,,0,6,0,3,3,0,0,0,4,0,0,LICENCIATURA DE FILOSOFIA,2,2,2,2,2,1,#N/D,503.8360518757
10055,8125,,156,14,3,5,Primer Anillo,3,3,07/08/2009 00:00:00.000000,1,156,28,28,1979,2,3 o 4 Personas,4,2,5,3,6,0,3,3,0,0,0,5,0,0,ECONOMISTA,2,2,2,2,2,2,SI,503.8360518757
10056,8124,Este,50,11,1,4,Montevideo,2,2,31/08/2009 00:00:00.000000,1,50,53,53,1955,2,2 Personas,2,1,5,2,6,0,3,3,0,0,4,0,0,0,PROFESORADO DE HISTORIA,2,2,2,2,2,1,SI,315.6652560731
10057,8125,,156,14,3,5,Primer Anillo,4,3,07/08/2009 00:00:00.000000,1,156,22,22,1986,2,3 o 4 Personas,4,2,,3,6,0,3,3,0,0,0,3,0,0,ODONTOLOGIA,1,2,2,2,1,2,#N/D,503.8360518757
10060,8126,Este,53,11,1,4,Montevideo,2,2,07/08/2009 00:00:00.000000,1,53,50,50,1958,2,3 o 4 Personas,4,1,2,2,6,0,3,3,0,0,0,1,0,0,LICENCIADA EN LETRAS,2,2,2,2,2,1,SI,123.7404197182
10061,8127,Este,58,11,1,3,Montevideo,2,2,18/08/2009 00:00:00.000000,1,58,66,66,1942,2,3 o 4 Personas,3,0,,0,6,0,3,1,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,600.4637766265
10063,8126,Este,53,11,1,4,Montevideo,4,4,07/08/2009 00:00:00.000000,1,53,14,14,1994,2,3 o 4 Personas,4,1,5,2,6,0,2,0,0,0,0,0,0,0,,1,2,2,2,1,2,SI,123.7404197182
10065,8128,Este,57,11,1,4,Montevideo,1,1,14/08/2009 00:00:00.000000,1,57,32,32,1976,2,2 Personas,2,0,5,2,6,0,3,1,0,3,0,0,0,0,GASTRONOMIA,2,2,2,2,2,1,SI,54.4250441505
10068,8131,,160,26,3,5,Primer Anillo,2,2,07/10/2009 00:00:00.000000,1,160,30,30,1978,2,5 o mas Personas,5,0,5,1,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,563.8569010934
10072,8132,,166,20,3,9,Segundo Anillo,2,2,09/10/2009 00:00:00.000000,1,166,29,29,1979,2,3 o 4 Personas,3,1,9,1,6,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,357.4518779161
10077,8142,Este,64,3,1,2,Montevideo,2,2,12/10/2009 00:00:00.000000,1,64,23,23,1968,2,5 o mas Personas,6,2,12,2,6,0,3,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,660.3865209124
10078,8142,Este,64,3,1,2,Montevideo,3,3,12/10/2009 00:00:00.000000,1,64,2,2,1994,2,5 o mas Personas,6,2,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,660.3865209124
10080,8142,Este,64,3,1,2,Montevideo,5,3,12/10/2009 00:00:00.000000,1,64,6,,2002,2,5 o mas Personas,6,2,,,,,,,,,,,,,,,,,,,,#N/D,660.3865209124
10081,8142,Este,64,3,1,2,Montevideo,4,3,,1,64,0,,2009,2,5 o mas Personas,6,2,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,660.3865209124
10083,8154,,165,17,3,5,Primer Anillo,2,2,05/10/2009 00:00:00.000000,1,165,43,43,1965,2,5 o mas Personas,6,2,1,1,6,0,3,3,0,0,0,5,0,2,PSICOLOGIA,2,2,2,2,2,1,SI,789.6439317008
10088,8168,,161,26,3,5,Primer Anillo,3,5,02/10/2009 00:00:00.000000,1,161,15,51,1992,2,5 o mas Personas,5,2,2,2,6,0,3,9,0,0,0,0,0,0,0,1,2,2,2,1,1,SI,1002.4122686104
10089,8168,,161,26,3,5,Primer Anillo,5,5,02/10/2009 00:00:00.000000,1,161,8,41,2000,2,5 o mas Personas,5,2,8,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,1002.4122686104
10091,8168,,161,26,3,5,Primer Anillo,2,2,02/10/2009 00:00:00.000000,1,161,41,12,1963,2,5 o mas Personas,5,2,1,1,6,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,1002.4122686104
10093,8179,Centro,67,3,1,3,Montevideo,3,4,01/10/2009 00:00:00.000000,1,67,22,50,1986,2,5 o mas Personas,6,1,5,3,6,0,3,1,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,1298.6306509237
10096,8179,Centro,67,3,1,3,Montevideo,6,11,,1,67,0,18,1991,2,5 o mas Personas,6,1,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,#N/D,1298.6306509237
10099,8180,Centro,17,4,1,2,Montevideo,2,1,12/08/2009 00:00:00.000000,1,17,54,54,1945,2,1 Persona,1,0,,0,6,0,3,3,0,0,0,0,0,0,0,2,1,2,2,2,1,#N/D,317.0616053089
10101,8181,Centro,21,4,1,3,Montevideo,2,2,14/10/2009 00:00:00.000000,1,21,48,48,1960,2,3 o 4 Personas,4,0,12,1,6,0,3,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,907.4778096884
10102,8181,Centro,21,4,1,3,Montevideo,3,8,14/10/2009 00:00:00.000000,1,21,85,85,1924,2,3 o 4 Personas,4,0,,0,6,0,0,0,0,0,0,0,0,0,,2,1,2,2,2,2,#N/D,907.4778096884
10103,8181,Centro,21,4,1,3,Montevideo,4,3,14/10/2009 00:00:00.000000,1,21,12,12,1997,2,3 o 4 Personas,4,0,12,1,6,0,9,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,907.4778096884
10104,8182,,178,19,3,9,Segundo Anillo,1,1,18/08/2009 00:00:00.000000,3,178,32,32,1952,2,1 Persona,1,0,11,1,6,0,3,1,0,9,0,0,0,0,OPERARIO PC EN UTU,1,2,2,2,1,1,SI,291.0308527978
10106,8183,Este,54,11,1,4,Montevideo,2,2,17/10/2009 00:00:00.000000,1,54,57,57,1952,2,2 Personas,2,1,2,0,6,0,3,3,0,0,0,5,0,0,CONTADOR,2,2,2,2,2,1,SI,124.0891006632
10118,8282,,164,20,3,9,Segundo Anillo,2,2,,1,164,31,31,1978,2,3 o 4 Personas,4,0,5,1,6,0,3,2,0,0,0,0,0,0,0,1,2,2,2,1,1,SI,328.5887294841
52,51,Oeste,81,9,1,1,Montevideo,1,1,,1,81,27,27,1981,1,3 o 4 Personas,3,1,2,1,6,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,233.358347918
59,51,Oeste,81,9,1,1,Montevideo,3,8,24/08/2009 00:00:00.000000,1,81,70,70,1938,1,3 o 4 Personas,3,1,5,0,3,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,SI,233.358347918
63,62,Oeste,81,9,1,2,Montevideo,2,9,,1,81,46,45,1963,1,2 Personas,2,0,,1,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,#N/D,146.764519458
64,62,Oeste,81,9,1,2,Montevideo,2,1,20/08/2009 00:00:00.000000,1,81,46,46,1962,1,2 Personas,2,0,5,1,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,146.764519458
69,67,Este,82,9,1,2,Montevideo,2,2,20/08/2009 00:00:00.000000,1,82,72,72,1936,1,2 Personas,2,0,12,0,3,0,0,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,227.7380474349
78,72,Este,82,9,1,2,Montevideo,2,4,19/08/2009 00:00:00.000000,1,82,15,15,1994,1,2 Personas,2,0,11,3,6,0,1,0,0,0,0,0,0,0,0,1,2,2,2,1,2,SI,121.4602919653
130,124,Este,82,9,1,2,Montevideo,3,3,13/08/2009 00:00:00.000000,1,82,17,17,1992,1,3 o 4 Personas,4,0,12,2,6,0,3,2,0,0,0,0,0,0,0,1,2,2,2,1,1,SI,324.5889049133
133,124,Este,82,9,1,2,Montevideo,4,3,13/08/2009 00:00:00.000000,1,82,12,12,1996,1,3 o 4 Personas,4,0,12,2,6,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,SI,324.5889049133
136,124,Este,82,9,1,2,Montevideo,2,2,,1,82,48,48,1960,1,3 o 4 Personas,4,0,5,1,6,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,324.5889049133
144,142,Oeste,81,9,1,2,Montevideo,2,7,17/08/2009 00:00:00.000000,1,81,85,85,1923,1,2 Personas,2,0,,0,6,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,#N/D,364.3808758958
146,145,Oeste,81,9,1,2,Montevideo,1,1,,1,81,43,43,1965,1,5 o mas Personas,5,0,5,1,6,0,3,2,0,3,0,0,0,0,TECNICO EN BELLEZA,2,2,2,2,2,1,SI,330.1451134019
172,168,Este,82,9,1,2,Montevideo,1,1,21/08/2009 00:00:00.000000,1,82,53,53,1955,1,5 o mas Personas,5,0,5,0,6,0,3,2,0,0,0,0,0,0,,2,2,2,2,2,2,SI,512.2941414857
180,168,Este,82,9,1,2,Montevideo,4,3,21/08/2009 00:00:00.000000,1,82,15,15,1993,1,5 o mas Personas,5,0,5,2,6,0,3,0,9,0,0,0,0,0,INFORMATICA,1,2,2,2,1,1,SI,512.2941414857
183,168,Este,82,9,1,2,Montevideo,4,3,21/08/2009 00:00:00.000000,1,82,15,15,1993,1,5 o mas Personas,5,0,,2,6,0,3,0,9,0,0,0,0,0,INFORMATICA,1,2,2,2,1,1,#N/D,512.2941414857
186,185,Este,82,9,1,3,Montevideo,1,1,17/08/2009 00:00:00.000000,1,82,52,52,1956,1,3 o 4 Personas,3,2,9,0,6,0,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,160.3978581399
203,199,Este,82,9,1,2,Montevideo,1,1,26/08/2009 00:00:00.000000,3,106,27,27,1981,1,3 o 4 Personas,4,1,1,3,6,0,2,0,0,3,0,0,0,0,MECANICA AUTOMOTRIZ,2,2,2,2,2,1,SI,263.7284852421
206,199,Este,82,9,1,2,Montevideo,4,3,,1,82,2,2,2006,1,3 o 4 Personas,4,1,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,263.7284852421
207,199,Este,82,9,1,2,Montevideo,3,3,,1,82,1,1,2008,1,3 o 4 Personas,4,1,,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,#N/D,263.7284852421
209,208,Este,82,9,1,2,Montevideo,1,1,21/08/2009 00:00:00.000000,1,82,28,28,1980,1,1 Persona,1,0,5,1,6,0,0,0,0,2,0,0,0,0,PANADERIA,2,2,2,2,2,1,SI,392.5524637158
215,214,Oeste,81,9,1,2,Montevideo,1,1,21/08/2009 00:00:00.000000,1,81,56,56,1952,1,2 Personas,2,0,12,0,6,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,146.764519458
221,219,Este,82,9,1,2,Montevideo,2,4,21/08/2009 00:00:00.000000,1,82,17,17,1992,1,2 Personas,2,1,9,3,6,0,2,0,0,0,0,0,0,0,0,2,2,2,2,2,2,SI,121.4602919653
225,224,Este,82,9,1,3,Montevideo,1,1,14/08/2009 00:00:00.000000,1,82,50,50,1959,1,1 Persona,1,0,5,0,6,0,3,1,0,3,0,0,0,0,TECNICO EN ADMINISTRACION CONTABLE,2,2,2,2,2,1,SI,278.2292160681
231,229,Este,82,9,1,3,Montevideo,2,4,12/08/2009 00:00:00.000000,1,82,33,33,1975,1,2 Personas,2,0,12,0,6,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,1,SI,342.1751291733
252,243,Este,82,9,1,2,Montevideo,1,2,14/08/2009 00:00:00.000000,1,82,46,46,1962,1,3 o 4 Personas,3,0,,0,6,0,0,0,0,2,0,0,0,0,MARROQUINERIA,2,2,2,2,2,2,#N/D,583.812416671
262,258,Este,82,9,1,2,Montevideo,2,4,13/08/2009 00:00:00.000000,1,82,18,18,1991,1,3 o 4 Personas,3,0,5,3,6,0,3,2,0,0,0,0,0,0,0,1,2,2,2,1,1,SI,359.2691794898
279,278,Oeste,81,9,1,1,Montevideo,1,1,26/08/2009 00:00:00.000000,1,81,45,45,1963,1,2 Personas,2,2,,0,6,0,3,0,0,0,0,0,0,0,0,2,2,2,1,2,1,#N/D,115.3884330185
280,278,Oeste,81,9,1,1,Montevideo,2,4,26/08/2009 00:00:00.000000,1,81,25,25,1983,1,2 Personas,2,2,5,2,6,0,3,0,2,0,0,0,0,0,MECANICA AUTOMOTRIZ,1,2,2,2,1,1,SI,115.3884330185
289,284,Este,82,9,1,2,Montevideo,1,1,12/08/2009 00:00:00.000000,1,82,76,76,1933,1,2 Personas,2,1,12,0,3,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,SI,242.9205839305
298,292,Este,82,9,1,3,Montevideo,2,2,07/08/2009 00:00:00.000000,1,82,62,62,1946,1,2 Personas,2,1,1,0,6,0,3,1,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,141.9662769974
311,310,Este,82,9,1,3,Montevideo,1,1,06/08/2009 00:00:00.000000,1,82,73,73,1935,1,2 Personas,2,1,12,0,6,0,0,0,0,0,0,0,0,0,,2,1,2,1,2,1,SI,191.1084498042
316,315,Este,82,9,1,3,Montevideo,1,1,06/08/2009 00:00:00.000000,1,82,69,69,1939,1,1 Persona,1,0,12,0,6,0,3,0,0,1,0,0,0,0,CONTABILIDAD BANCARIA,2,1,2,2,2,1,SI,155.3939770593
325,321,,161,26,3,5,Primer Anillo,1,1,24/08/2009 00:00:00.000000,1,161,52,52,1955,1,3 o 4 Personas,3,0,,1,6,0,3,3,0,0,0,0,0,0,,2,2,2,2,2,2,#N/D,337.5934402541
326,321,,161,26,3,5,Primer Anillo,3,3,,1,161,29,29,1979,1,3 o 4 Personas,3,0,,2,6,0,3,1,0,0,0,0,0,0,,2,2,2,2,2,2,#N/D,337.5934402541
328,327,,161,26,3,5,Primer Anillo,1,1,31/08/2009 00:00:00.000000,1,161,35,35,1974,1,3 o 4 Personas,4,1,1,1,6,0,3,0,0,0,0,0,0,0,,2,2,2,2,2,1,SI,744.801120164
338,327,,161,26,3,5,Primer Anillo,4,3,31/08/2009 00:00:00.000000,1,161,4,4,2004,1,3 o 4 Personas,4,1,8,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,SI,744.801120164
346,341,,167,17,3,5,Primer Anillo,2,4,31/08/2009 00:00:00.000000,3,999,35,35,1973,1,2 Personas,2,0,,1,6,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,2,#N/D,440.1330921903
348,347,,165,17,3,5,Primer Anillo,1,1,07/08/2009 00:00:00.000000,1,165,20,20,1988,1,2 Personas,2,1,9,1,6,0,3,3,0,0,0,0,0,0,,2,2,2,2,2,1,SI,410.7908860443
360,356,Centro,8,1,1,4,Montevideo,2,2,12/08/2009 00:00:00.000000,1,8,53,53,1955,1,3 o 4 Personas,4,1,,2,6,0,3,3,0,0,0,3,0,0,INGENIERO AGRONOMO,2,2,2,2,2,1,#N/D,244.9029140257
361,356,Centro,8,1,1,4,Montevideo,3,3,12/08/2009 00:00:00.000000,1,8,11,11,1997,1,3 o 4 Personas,4,1,,3,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,244.9029140257
365,363,Centro,6,1,1,3,Montevideo,999,12,07/08/2009 00:00:00.000000,1,6,53,,1956,1,2 Personas,2,0,12,,,,,,,,,,,,,,,,,,,SI,606.0867979506
377,376,,165,17,3,5,Primer Anillo,1,1,06/08/2009 00:00:00.000000,1,165,74,74,1935,1,2 Personas,2,1,,0,6,0,2,0,0,0,0,0,0,0,,2,1,2,1,2,1,#N/D,254.2991199322
380,379,Centro,36,2,1,4,Montevideo,1,1,12/08/2009 00:00:00.000000,1,36,42,42,1966,1,1 Persona,1,1,1,2,6,0,3,3,0,3,0,0,0,0,TECNICO EN MICROFILMACION,2,2,2,1,2,1,SI,263.8556851145
385,383,,165,17,3,5,Primer Anillo,1,1,01/09/2009 00:00:00.000000,6,52,68,68,1941,1,2 Personas,2,0,5,0,6,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,1,SI,312.9835322242
389,388,Centro,10,1,1,3,Montevideo,3,3,21/08/2009 00:00:00.000000,1,10,18,18,1991,1,3 o 4 Personas,4,1,2,2,6,0,3,2,0,0,0,0,0,0,0,1,2,2,2,1,2,SI,632.4845340252
395,388,Centro,10,1,1,3,Montevideo,1,1,21/08/2009 00:00:00.000000,1,10,45,45,1963,1,3 o 4 Personas,4,1,1,2,6,0,3,3,0,0,0,5,0,1,MAESTRIA EN POLITICAS SOCIALES,1,2,2,1,1,2,SI,632.4845340252
413,412,Centro,8,1,1,4,Montevideo,3,3,13/08/2009 00:00:00.000000,1,8,22,22,1987,1,3 o 4 Personas,4,1,1,3,6,0,3,3,0,0,0,2,0,0,INGENIERO AGRONOMO,1,2,2,2,1,2,SI,244.9029140257
416,412,Centro,8,1,1,4,Montevideo,1,1,13/08/2009 00:00:00.000000,1,8,60,60,1949,1,3 o 4 Personas,4,1,11,0,6,0,3,3,0,0,0,9,0,0,LICENCIATURA HISTORIA,1,2,2,1,1,1,SI,244.9029140257
426,425,,165,17,3,5,Primer Anillo,1,1,20/08/2009 00:00:00.000000,2,6,31,31,1977,1,1 Persona,1,1,1,1,6,0,3,3,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,238.7945458854
441,440,,165,17,3,5,Primer Anillo,1,1,11/08/2009 00:00:00.000000,1,165,63,63,1945,1,2 Personas,2,0,12,0,6,0,2,0,0,0,0,0,0,0,0,2,2,2,1,2,1,SI,312.9835322242
451,447,Centro,12,1,1,4,Montevideo,2,2,08/09/2009 00:00:00.000000,1,12,82,82,1926,1,2 Personas,2,0,,0,6,0,0,0,0,0,0,0,0,0,0,2,1,2,2,2,2,#N/D,587.7904768258
453,452,Centro,13,1,1,4,Montevideo,1,1,08/09/2009 00:00:00.000000,1,13,53,53,1955,1,1 Persona,1,1,1,1,6,0,3,3,0,0,0,5,0,0,CONTADOR PUBLICO,2,2,2,2,2,1,SI,173.4332312269
461,460,Centro,7,1,1,2,Montevideo,1,1,12/08/2009 00:00:00.000000,1,7,67,67,1941,1,1 Persona,1,0,3,0,6,0,3,3,0,0,0,6,0,0,ABOGADO,2,2,2,2,2,1,SI,619.0250389364
470,468,Centro,12,1,1,3,Montevideo,8888,1,20/08/2009 00:00:00.000000,1,12,66,34,1943,2,1 Persona,1,0,5,,,,,,,,,,,,,,,,,,,SI,159.8338049753
476,475,Centro,12,1,1,3,Montevideo,8888,1,19/08/2009 00:00:00.000000,1,12,54,31,1954,1,1 Persona,1,0,12,,,,,,,,,,,,,,,,,,,SI,159.8338049753
487,483,Centro,8,1,1,3,Montevideo,2,2,11/08/2009 00:00:00.000000,1,8,37,37,1972,1,3 o 4 Personas,4,1,5,1,6,0,3,3,0,0,0,6,0,0,CONTADOR PUBLICO,2,2,2,2,2,1,SI,242.9107268358
490,483,Centro,8,1,1,3,Montevideo,4,3,11/08/2009 00:00:00.000000,1,8,7,7,2001,1,3 o 4 Personas,4,1,,2,1,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,#N/D,242.9107268358
491,483,Centro,8,1,1,3,Montevideo,3,3,11/08/2009 00:00:00.000000,1,8,9,9,1999,1,3 o 4 Personas,4,1,,1,3,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,#N/D,242.9107268358
493,492,Centro,12,1,1,4,Montevideo,1,1,11/09/2009 00:00:00.000000,1,12,52,52,1956,1,3 o 4 Personas,3,1,1,0,6,0,3,3,0,0,0,0,0,0,,2,2,2,2,2,2,SI,465.2829318553
501,500,Centro,12,1,1,4,Montevideo,1,1,10/09/2009 00:00:00.000000,1,12,78,78,1930,1,2 Personas,2,0,5,0,6,0,3,0,0,0,0,0,0,0,,2,1,2,2,2,2,SI,411.453333778
518,517,Centro,7,1,1,3,Montevideo,1,1,13/08/2009 00:00:00.000000,1,7,57,57,1952,1,1 Persona,1,1,,0,6,0,3,3,0,4,0,0,0,0,TECNICO EN INSTALACIONES SANITARIAS,2,2,2,2,2,1,#N/D,612.6962524053
520,519,Centro,7,1,1,2,Montevideo,1,1,17/08/2009 00:00:00.000000,1,7,54,54,1959,1,3 o 4 Personas,3,1,1,0,4,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,1,SI,920.6272724427
526,519,Centro,7,1,1,2,Montevideo,3,3,17/08/2009 00:00:00.000000,1,7,13,13,1996,1,3 o 4 Personas,3,1,,1,6,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,#N/D,920.6272724427
528,527,Centro,7,1,1,2,Montevideo,1,1,17/08/2009 00:00:00.000000,1,7,49,49,1960,1,1 Persona,1,1,3,0,6,0,3,1,0,0,0,0,0,0,,2,2,2,2,2,1,SI,387.519739822
542,531,Centro,35,1,1,4,Montevideo,4,4,12/08/2009 00:00:00.000000,1,35,20,20,1988,1,5 o mas Personas,5,2,5,1,6,0,3,3,0,0,0,2,0,0,AGRONOMIA,1,2,2,2,1,2,SI,510.1519177288
545,531,Centro,35,1,1,4,Montevideo,5,4,12/08/0009 00:00:00.000000,3,999,29,,1980,1,5 o mas Personas,5,2,1,,,,,,,,,,,,,,,,,,,SI,510.1519177288
558,556,Centro,36,2,1,4,Montevideo,1,2,,1,36,70,70,1938,1,2 Personas,2,2,1,0,6,0,3,3,0,0,0,8,0,3,MEDICINA PSIQUIATRA,2,1,2,2,2,1,SI,372.2673019897
570,569,Centro,8,1,1,3,Montevideo,1,1,14/08/2009 00:00:00.000000,1,8,29,29,1979,1,2 Personas,2,0,5,0,6,0,3,3,0,0,0,5,0,9,ORTODONCIA ODONTOLOGICA,1,2,2,2,1,1,SI,192.9285302786
